experiment,feature_set,features,q_low,q_high,config_name,decision_name,mean_accuracy,min_accuracy,std_accuracy,mean_macro_f1,accuracy_2565,f1_2565,accuracy_2566,f1_2566,status,error
1,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_BALANCED,P_NORMAL,0.5704545454545454,0.4909090909090909,0.07954545454545456,0.4933060403648639,0.4909090909090909,0.3755009696186167,0.65,0.6111111111111112,OK,
2,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_BALANCED,P_LOW_105,0.5704545454545454,0.4909090909090909,0.07954545454545456,0.4926043818994001,0.4909090909090909,0.3755009696186167,0.65,0.6097077941801835,OK,
3,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_BALANCED,P_LOW_110,0.553030303030303,0.4727272727272727,0.08030303030303029,0.481732448726617,0.4727272727272727,0.36614688979039894,0.6333333333333333,0.5973180076628352,OK,
4,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_BALANCED,P_MED_105,0.5787878787878787,0.4909090909090909,0.08787878787878786,0.5025732817441741,0.4909090909090909,0.3755009696186167,0.6666666666666666,0.6296455938697317,OK,
5,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_BALANCED,P_LOW_105_MED_105,0.5787878787878787,0.4909090909090909,0.08787878787878786,0.5020249141622606,0.4909090909090909,0.3755009696186167,0.6666666666666666,0.6285488587059045,OK,
6,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_LOW_12_MED_12,P_NORMAL,0.568939393939394,0.45454545454545453,0.11439393939393941,0.5067662997098481,0.45454545454545453,0.3557945041816009,0.6833333333333333,0.6577380952380952,OK,
7,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_105,0.5522727272727272,0.45454545454545453,0.09772727272727275,0.49017946702956194,0.45454545454545453,0.3557945041816009,0.65,0.6245644298775229,OK,
8,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_110,0.543939393939394,0.45454545454545453,0.08939393939393939,0.4906527589393279,0.45454545454545453,0.3694149791063967,0.6333333333333333,0.6118905387722592,OK,
9,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_LOW_12_MED_12,P_MED_105,0.5515151515151515,0.43636363636363634,0.11515151515151514,0.4902301765824268,0.43636363636363634,0.3444923784872016,0.6666666666666666,0.635967974677652,OK,
10,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_105_MED_105,0.5515151515151515,0.43636363636363634,0.11515151515151514,0.49459467409208563,0.43636363636363634,0.3444923784872016,0.6666666666666666,0.6446969696969697,OK,
11,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_LOW_12_MED_14,P_NORMAL,0.5431818181818182,0.43636363636363634,0.10681818181818184,0.4842664742664743,0.43636363636363634,0.3453006253006253,0.65,0.6232323232323232,OK,
12,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_105,0.5340909090909091,0.41818181818181815,0.11590909090909093,0.48012272083310337,0.41818181818181815,0.33701311843388343,0.65,0.6232323232323232,OK,
13,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_110,0.5174242424242425,0.41818181818181815,0.09924242424242427,0.47162066448782447,0.41818181818181815,0.3519650036306962,0.6166666666666667,0.5912763253449528,OK,
14,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_LOW_12_MED_14,P_MED_105,0.525,0.4,0.125,0.4728456698128829,0.4,0.3224590163934426,0.65,0.6232323232323232,OK,
15,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_105_MED_105,0.525,0.4,0.125,0.4733682983682984,0.4,0.3235042735042735,0.65,0.6232323232323232,OK,
16,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,LEAF2_LOW_13_MED_13,P_NORMAL,0.5507575757575758,0.41818181818181815,0.1325757575757576,0.5003043716328945,0.41818181818181815,0.3512265512265513,0.6833333333333333,0.6493821920392379,OK,
17,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_105,0.5492424242424243,0.38181818181818183,0.16742424242424242,0.5020989814031741,0.38181818181818183,0.3109496906107076,0.7166666666666667,0.6932482721956407,OK,
18,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_110,0.5409090909090909,0.38181818181818183,0.15909090909090906,0.4914652608303054,0.38181818181818183,0.3109496906107076,0.7,0.6719808310499032,OK,
19,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,LEAF2_LOW_13_MED_13,P_MED_105,0.5590909090909091,0.41818181818181815,0.1409090909090909,0.5096506540054927,0.41818181818181815,0.3512265512265513,0.7,0.6680747567844341,OK,
20,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_105_MED_105,0.55,0.4,0.14999999999999997,0.5043701626934408,0.4,0.3406655686024476,0.7,0.6680747567844341,OK,
21,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_BALANCED,P_NORMAL,0.5878787878787879,0.509090909090909,0.0787878787878788,0.49559265638886696,0.509090909090909,0.3685507246376812,0.6666666666666666,0.6226345881400527,OK,
22,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_BALANCED,P_LOW_105,0.571969696969697,0.5272727272727272,0.04469696969696974,0.48619975724318687,0.5272727272727272,0.39621337755666114,0.6166666666666667,0.5761861369297127,OK,
23,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_BALANCED,P_LOW_110,0.5795454545454546,0.509090909090909,0.07045454545454549,0.5019955191007822,0.509090909090909,0.3870851370851371,0.65,0.6169059011164274,OK,
24,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_BALANCED,P_MED_105,0.5878787878787879,0.509090909090909,0.0787878787878788,0.49559265638886696,0.509090909090909,0.3685507246376812,0.6666666666666666,0.6226345881400527,OK,
25,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_BALANCED,P_LOW_105_MED_105,0.5803030303030303,0.5272727272727272,0.05303030303030304,0.49661024420400757,0.5272727272727272,0.39621337755666114,0.6333333333333333,0.597007110851354,OK,
26,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_LOW_12_MED_12,P_NORMAL,0.553030303030303,0.4727272727272727,0.08030303030303029,0.48358308966861596,0.4727272727272727,0.36299951267056524,0.6333333333333333,0.6041666666666666,OK,
27,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_105,0.553030303030303,0.4727272727272727,0.08030303030303029,0.4881347250017978,0.4727272727272727,0.3638262322472849,0.6333333333333333,0.6124432177563107,OK,
28,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_110,0.553030303030303,0.4727272727272727,0.08030303030303029,0.4881347250017978,0.4727272727272727,0.3638262322472849,0.6333333333333333,0.6124432177563107,OK,
29,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_LOW_12_MED_12,P_MED_105,0.5446969696969697,0.4727272727272727,0.07196969696969699,0.48307860001408387,0.4727272727272727,0.3838013838013838,0.6166666666666667,0.582355816226784,OK,
30,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_105_MED_105,0.5356060606060606,0.45454545454545453,0.08106060606060608,0.4723447027882512,0.45454545454545453,0.3531490015360983,0.6166666666666667,0.5915404040404041,OK,
31,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_LOW_12_MED_14,P_NORMAL,0.5621212121212121,0.4909090909090909,0.0712121212121212,0.48039760041038815,0.4909090909090909,0.3565468348077044,0.6333333333333333,0.6042483660130719,OK,
32,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_105,0.5537878787878788,0.4909090909090909,0.0628787878787879,0.47408871321914803,0.4909090909090909,0.3565468348077044,0.6166666666666667,0.5916305916305916,OK,
33,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_110,0.5446969696969697,0.4727272727272727,0.07196969696969699,0.4825132327873556,0.4727272727272727,0.3733958739441195,0.6166666666666667,0.5916305916305916,OK,
34,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_LOW_12_MED_14,P_MED_105,0.543939393939394,0.45454545454545453,0.08939393939393939,0.46827651515151514,0.45454545454545453,0.33238636363636365,0.6333333333333333,0.6041666666666666,OK,
35,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_105_MED_105,0.5356060606060606,0.45454545454545453,0.08106060606060608,0.4631613103080494,0.45454545454545453,0.33469202898550726,0.6166666666666667,0.5916305916305916,OK,
36,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,LEAF2_LOW_13_MED_13,P_NORMAL,0.5772727272727273,0.45454545454545453,0.12272727272727271,0.5086311017809392,0.45454545454545453,0.35324422166527425,0.7,0.6640179818966041,OK,
37,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_105,0.568939393939394,0.45454545454545453,0.11439393939393941,0.5060104644145391,0.45454545454545453,0.35324422166527425,0.6833333333333333,0.6587767071638039,OK,
38,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_110,0.5681818181818181,0.43636363636363634,0.1318181818181818,0.5123488969933674,0.43636363636363634,0.3444923784872016,0.7,0.6802054154995331,OK,
39,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,LEAF2_LOW_13_MED_13,P_MED_105,0.5598484848484848,0.43636363636363634,0.1234848484848485,0.48844662680869577,0.43636363636363634,0.3264143264143264,0.6833333333333333,0.6504789272030651,OK,
40,MONTH_CYCLIC,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_id",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_105_MED_105,0.5606060606060606,0.45454545454545453,0.10606060606060605,0.49897059568112195,0.45454545454545453,0.35324422166527425,0.6666666666666666,0.6446969696969697,OK,
41,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_BALANCED,P_NORMAL,0.553030303030303,0.4727272727272727,0.08030303030303029,0.4814284255017014,0.4727272727272727,0.37003205128205124,0.6333333333333333,0.5928247997213515,OK,
42,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_BALANCED,P_LOW_105,0.5265151515151515,0.43636363636363634,0.09015151515151518,0.45244445311771575,0.43636363636363634,0.32943469785575047,0.6166666666666667,0.5754542083796811,OK,
43,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_BALANCED,P_LOW_110,0.5265151515151515,0.43636363636363634,0.09015151515151518,0.45244445311771575,0.43636363636363634,0.32943469785575047,0.6166666666666667,0.5754542083796811,OK,
44,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_BALANCED,P_MED_105,0.553030303030303,0.4727272727272727,0.08030303030303029,0.4779567106869739,0.4727272727272727,0.37003205128205124,0.6333333333333333,0.5858813700918964,OK,
45,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_BALANCED,P_LOW_105_MED_105,0.5522727272727272,0.45454545454545453,0.09772727272727275,0.4859750891013124,0.45454545454545453,0.3610229276895944,0.65,0.6109272505130304,OK,
46,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_LOW_12_MED_12,P_NORMAL,0.5431818181818182,0.43636363636363634,0.10681818181818184,0.48247858926390624,0.43636363636363634,0.3464922174599594,0.65,0.6184649610678531,OK,
47,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_105,0.5431818181818182,0.43636363636363634,0.10681818181818184,0.48247858926390624,0.43636363636363634,0.3464922174599594,0.65,0.6184649610678531,OK,
48,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_110,0.5174242424242425,0.41818181818181815,0.09924242424242427,0.4633033154172067,0.41818181818181815,0.3395784543325527,0.6166666666666667,0.5870281765018607,OK,
49,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_LOW_12_MED_12,P_MED_105,0.5431818181818182,0.43636363636363634,0.10681818181818184,0.4816273347836196,0.43636363636363634,0.3464922174599594,0.65,0.6167624521072798,OK,
50,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_105_MED_105,0.5431818181818182,0.43636363636363634,0.10681818181818184,0.48247858926390624,0.43636363636363634,0.3464922174599594,0.65,0.6184649610678531,OK,
51,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_LOW_12_MED_14,P_NORMAL,0.5522727272727272,0.45454545454545453,0.09772727272727275,0.4845438043366943,0.45454545454545453,0.3581603581603581,0.65,0.6109272505130304,OK,
52,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_105,0.5522727272727272,0.45454545454545453,0.09772727272727275,0.4845438043366943,0.45454545454545453,0.3581603581603581,0.65,0.6109272505130304,OK,
53,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_110,0.543939393939394,0.45454545454545453,0.08939393939393939,0.4892418032786885,0.45454545454545453,0.3743169398907104,0.6333333333333333,0.6041666666666666,OK,
54,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_LOW_12_MED_14,P_MED_105,0.5522727272727272,0.45454545454545453,0.09772727272727275,0.4845438043366943,0.45454545454545453,0.3581603581603581,0.65,0.6109272505130304,OK,
55,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_105_MED_105,0.5522727272727272,0.45454545454545453,0.09772727272727275,0.4845438043366943,0.45454545454545453,0.3581603581603581,0.65,0.6109272505130304,OK,
56,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,LEAF2_LOW_13_MED_13,P_NORMAL,0.5333333333333333,0.4,0.1333333333333333,0.4789688817596288,0.4,0.3209235209235209,0.6666666666666666,0.6370142425957367,OK,
57,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_105,0.5416666666666667,0.4,0.14166666666666666,0.4907605466428996,0.4,0.3209235209235209,0.6833333333333333,0.6605975723622782,OK,
58,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_110,0.5325757575757576,0.38181818181818183,0.15075757575757576,0.48708404070765265,0.38181818181818183,0.3109496906107076,0.6833333333333333,0.6632183908045977,OK,
59,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,LEAF2_LOW_13_MED_13,P_MED_105,0.5340909090909091,0.41818181818181815,0.11590909090909093,0.4804219272249963,0.41818181818181815,0.3499194847020934,0.65,0.6109243697478992,OK,
60,STATION_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_cat",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_105_MED_105,0.5416666666666667,0.4,0.14166666666666666,0.4893308080808081,0.4,0.3209235209235209,0.6833333333333333,0.6577380952380952,OK,
61,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_BALANCED,P_NORMAL,0.5446969696969697,0.4727272727272727,0.07196969696969699,0.4461486387793395,0.4727272727272727,0.32676767676767676,0.6166666666666667,0.5655296007910023,OK,
62,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_BALANCED,P_LOW_105,0.5446969696969697,0.4727272727272727,0.07196969696969699,0.45183532978776275,0.4727272727272727,0.32676767676767676,0.6166666666666667,0.5769029828078488,OK,
63,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_BALANCED,P_LOW_110,0.5537878787878788,0.4909090909090909,0.0628787878787879,0.46636749353045287,0.4909090909090909,0.35583200425305694,0.6166666666666667,0.5769029828078488,OK,
64,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_BALANCED,P_MED_105,0.5454545454545454,0.4909090909090909,0.054545454545454536,0.44740259740259736,0.4909090909090909,0.35353535353535354,0.6,0.5412698412698412,OK,
65,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_BALANCED,P_LOW_105_MED_105,0.5363636363636364,0.4727272727272727,0.06363636363636363,0.4403657957375836,0.4727272727272727,0.32676767676767676,0.6,0.5539639147074905,OK,
66,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_LOW_12_MED_12,P_NORMAL,0.5454545454545454,0.4909090909090909,0.054545454545454536,0.47059350132626,0.4909090909090909,0.378974358974359,0.6,0.5622126436781609,OK,
67,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_105,0.5446969696969697,0.4727272727272727,0.07196969696969699,0.46728157380734314,0.4727272727272727,0.34909781576448246,0.6166666666666667,0.5854653318502039,OK,
68,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_110,0.5454545454545454,0.4909090909090909,0.054545454545454536,0.4698298668126254,0.4909090909090909,0.37466931216931215,0.6,0.5649904214559387,OK,
69,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_LOW_12_MED_12,P_MED_105,0.5356060606060606,0.45454545454545453,0.08106060606060608,0.4578297997133809,0.45454545454545453,0.33469202898550726,0.6166666666666667,0.5809675704412546,OK,
70,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_LOW_12_MED_12,P_LOW_105_MED_105,0.5446969696969697,0.4727272727272727,0.07196969696969699,0.4741444995063416,0.4727272727272727,0.3673214285714286,0.6166666666666667,0.5809675704412546,OK,
71,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_LOW_12_MED_14,P_NORMAL,0.543939393939394,0.45454545454545453,0.08939393939393939,0.4564620533836309,0.45454545454545453,0.31523259349346305,0.6333333333333333,0.5976915132737987,OK,
72,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_105,0.5181818181818182,0.43636363636363634,0.08181818181818182,0.4360621299198886,0.43636363636363634,0.3071338383838384,0.6,0.5649904214559387,OK,
73,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_110,0.509090909090909,0.41818181818181815,0.09090909090909091,0.4328818611146197,0.41818181818181815,0.3007733007733007,0.6,0.5649904214559387,OK,
74,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_LOW_12_MED_14,P_MED_105,0.5522727272727272,0.45454545454545453,0.09772727272727275,0.4745744078718217,0.45454545454545453,0.33238636363636365,0.65,0.6167624521072798,OK,
75,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,FULL_LOW_12_MED_14,P_LOW_105_MED_105,0.5257575757575758,0.41818181818181815,0.10757575757575757,0.45093700337019893,0.41818181818181815,0.297389003910743,0.6333333333333333,0.6044850028296548,OK,
76,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,LEAF2_LOW_13_MED_13,P_NORMAL,0.5590909090909091,0.41818181818181815,0.1409090909090909,0.4921319719706816,0.41818181818181815,0.3161891871569291,0.7,0.6680747567844341,OK,
77,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_105,0.5681818181818181,0.43636363636363634,0.1318181818181818,0.5049709848096944,0.43636363636363634,0.34186721283495475,0.7,0.6680747567844341,OK,
78,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_110,0.5598484848484848,0.43636363636363634,0.1234848484848485,0.49688095299931767,0.43636363636363634,0.34328245713208966,0.6833333333333333,0.6504794488665456,OK,
79,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,LEAF2_LOW_13_MED_13,P_MED_105,0.5598484848484848,0.43636363636363634,0.1234848484848485,0.5058261902307124,0.43636363636363634,0.35725642853226597,0.6833333333333333,0.6543959519291588,OK,
80,CYCLIC_AND_ONEHOT,"sst,chlorophyll_a,rainfall,wind_speed,month_sin,month_cos,year,station_cat",0.32,0.65,LEAF2_LOW_13_MED_13,P_LOW_105_MED_105,0.5416666666666667,0.4,0.14166666666666666,0.48018516458968674,0.4,0.30597437725021476,0.6833333333333333,0.6543959519291588,OK,
81,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.33,0.66,FULL_BALANCED,P_NORMAL,0.5704545454545454,0.4909090909090909,0.07954545454545456,0.4970503803161004,0.4909090909090909,0.3755009696186167,0.65,0.6185997910135841,OK,
82,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.33,0.66,FULL_BALANCED,P_LOW_105,0.5621212121212121,0.4909090909090909,0.0712121212121212,0.4907468194593208,0.4909090909090909,0.3755009696186167,0.6333333333333333,0.6059926693000249,OK,
83,BASE_RAW,"sst,chlorophyll_a,rainfall,wind_speed,month,year,station_id",0.33,0.66,FULL_BALANCED,P_LOW_110,0.5446969696969697,0.4727272727272727,0.07196969696969699,0.47978937264560995,0.4727272727272727,0.36614688979039894,0.6166666666666667,0.593431855500821,OK,
